"logFC"	"logCPM"	"PValue"	"FDR"
"Zm00001eb383680"	-2.80814219546174	2.53848304756805	2.17260660912085e-06	0.000394731583639986
"Zm00001eb258840"	-3.3508413672399	0.924984032556714	2.33061475183038e-06	0.000420436289557146
"Zm00001eb262550"	-4.97436725004516	-0.304954170844818	2.3724201013305e-06	0.00042496392744678
"Zm00001eb248470"	-4.47937425249778	0.101661687674863	2.50508182388949e-06	0.000445589239667504
"Zm00001eb112690"	-2.66350958655342	3.6676231897371	2.55966345665142e-06	0.000450266620675917
"Zm00001eb050970"	-2.64165470125303	4.02269034839288	2.56678172660827e-06	0.000450266620675917
"Zm00001eb342280"	-2.69430411458663	3.21113444782974	2.66709182838666e-06	0.000464658546211254
"Zm00001eb221090"	2.8105320262043	2.25394402989742	2.74237373154619e-06	0.000474523933575571
"Zm00001eb263140"	-3.5134625566027	0.680088024568586	2.83168004296955e-06	0.000486666307925496
"Zm00001eb397970"	-2.74360678232051	2.82962244517852	2.92687101066643e-06	0.000499650275351082
"Zm00001eb318570"	2.56218123235504	5.05377530032163	3.28289432154866e-06	0.000554198013773127
"Zm00001eb025790"	-3.14405333864981	1.29772901069664	3.28997877338191e-06	0.000554198013773127
"Zm00001eb284350"	2.59101402557534	4.2209465343691	3.33658263391324e-06	0.000558350762343535
"Zm00001eb391360"	-2.92820039546989	1.67104121221369	3.37829110846868e-06	0.000561635376699408
"Zm00001eb250050"	-2.61815564082451	3.84200340720763	3.46776980796709e-06	0.000572767485944487
"Zm00001eb378280"	-2.52371277296863	6.76726257814465	3.68422204579507e-06	0.000604592722302216
"Zm00001eb160410"	-3.36033400597953	0.753402878799175	3.74756139054961e-06	0.000611044689295
"Zm00001eb200120"	-4.90587977779433	-0.364649780224164	3.91827586699843e-06	0.000632637495205046
"Zm00001eb306010"	2.51993184844499	6.37764956875371	3.92973440172972e-06	0.000632637495205046
"Zm00001eb199340"	-4.03914706738796	0.230143383051658	3.99484008133903e-06	0.000638712601847682
"Zm00001eb214680"	-7.86243074583772	-0.712470187076189	4.01769210157372e-06	0.000638712601847682
"Zm00001eb431200"	-2.54082909100064	5.04069889580761	4.15132109635849e-06	0.000655857164018475
"Zm00001eb279680"	-3.02881311446342	1.41008582168459	4.17716056993491e-06	0.00065586577936336
"Zm00001eb150670"	3.30363618651247	0.687846540743263	4.26387034922031e-06	0.000665373044188759
"Zm00001eb019930"	-2.68106196003613	2.71314805390147	4.38054027268248e-06	0.000679411112048485
"Zm00001eb214420"	2.50895638148179	5.82407390996059	4.56860462261429e-06	0.000704285013217073
"Zm00001eb423940"	3.61784846655927	0.160186826734445	4.77497623240302e-06	0.000731664430406043
"Zm00001eb268690"	-3.74708849683788	0.348066070688977	4.90359180824805e-06	0.000746872821764056
"Zm00001eb145580"	2.48538555320574	6.81317448568366	4.94115614911773e-06	0.000748114570291421
"Zm00001eb237550"	-4.83397833452307	-0.426997847896625	5.06553317892307e-06	0.000762407703781582
"Zm00001eb242480"	2.97916425644985	1.20883203967125	5.23062904352215e-06	0.000782625178535468
"Zm00001eb241920"	-2.50777098093217	4.92146667647917	5.44485163077936e-06	0.000809913719769028
"Zm00001eb100930"	-3.31150062206356	0.711216104881966	5.536256299945e-06	0.000818722181659308
"Zm00001eb344260"	-2.50091101117555	5.07016621629798	5.5713274745041e-06	0.000819146159777378
"Zm00001eb348940"	-3.9927079385559	0.18953166864706	5.71846483575554e-06	0.000835947537714242
"Zm00001eb131350"	-4.79663758558991	-0.459242866767195	6.57575425090008e-06	0.000955776486433683
"Zm00001eb418610"	-2.62371333430874	2.69615861721177	6.62213166254255e-06	0.000957048528229729
"Zm00001eb032580"	-2.86765559939886	1.539975251585	6.75966497797003e-06	0.000971405866551671
"Zm00001eb165120"	-3.96891550861186	0.168778387842959	6.86184509236075e-06	0.000975072021057475
"Zm00001eb386040"	-3.96891550861186	0.168778387842959	6.86184509236075e-06	0.000975072021057475
"Zm00001eb426520"	-2.70944646915184	2.24338447643365	6.99277478066062e-06	0.000988156774004909
"Zm00001eb085150"	-2.68140931553635	2.30746082369496	7.28487820067783e-06	0.00102374675089747
"Zm00001eb039280"	-7.76973457310592	-0.792771484948171	7.51724632112636e-06	0.00103940975943127
"Zm00001eb027390"	-7.76973457310592	-0.792771484948171	7.51724632112636e-06	0.00103940975943127
"Zm00001eb347840"	-3.37283723001973	0.558321904341379	7.51892576408846e-06	0.00103940975943127
"Zm00001eb310220"	-2.60260649224003	2.79884203871775	7.62470489125527e-06	0.00104152284398801
"Zm00001eb408350"	-2.72975093567267	2.11777997491971	7.62967984556713e-06	0.00104152284398801
"Zm00001eb157820"	-2.43839119140491	6.28873048494619	7.65705188810183e-06	0.00104152284398801
"Zm00001eb031880"	-2.71645388845898	2.15568921758634	7.78970960157499e-06	0.00105275248473318
"Zm00001eb379570"	-2.49110714408573	4.02758706164328	7.82430865248072e-06	0.00105275248473318
"Zm00001eb215860"	2.5085439627489	3.6471140556814	7.86377465400628e-06	0.00105275248473318
"Zm00001eb152300"	-2.4938036728878	3.93442718846736	7.92208742650828e-06	0.00105500636534379
"Zm00001eb382790"	-4.75830462168846	-0.492246901277831	8.57260211273641e-06	0.00113569118406023
"Zm00001eb036470"	2.61572878878506	2.42866608819221	8.64872792064631e-06	0.00113983960305471
"Zm00001eb346800"	-2.53831451022741	3.18871521189639	8.77574293551464e-06	0.00115061751189562
"Zm00001eb058930"	2.67187334225595	1.97109796719528	8.93517813210546e-06	0.0011655137998371
"Zm00001eb162710"	-3.49519480673447	0.422483557214392	9.13432799177562e-06	0.00118541207550411
"Zm00001eb298120"	3.20143681967641	0.598229265156984	9.44975267760633e-06	0.0012183709714923
"Zm00001eb212520"	-2.4996724947162	3.42639656233734	9.48409546923554e-06	0.0012183709714923
"Zm00001eb151760"	-2.91260669214538	1.31049052599787	9.97491948491823e-06	0.00127498518602201
"Zm00001eb317110"	-2.61495096452172	2.44986764807524	1.03591733475449e-05	0.00128804916267152
"Zm00001eb338620"	-7.72105291185005	-0.834717347602232	1.03809592053649e-05	0.00128804916267152
"Zm00001eb366490"	-7.72105291185005	-0.834717347602232	1.03809592053649e-05	0.00128804916267152
"Zm00001eb420160"	-7.6706710194212	-0.877958769911545	1.03809592053649e-05	0.00128804916267152
"Zm00001eb412940"	-7.6706710194212	-0.877958769911545	1.03809592053649e-05	0.00128804916267152
"Zm00001eb135270"	-7.6706710194212	-0.877958769911545	1.03809592053649e-05	0.00128804916267152
"Zm00001eb147750"	-2.43526045582955	4.41565351318255	1.05410321885823e-05	0.00130156162499408
"Zm00001eb235510"	-2.44181076056827	4.2394586550034	1.08466758945419e-05	0.00133283115001723
"Zm00001eb166680"	-2.82741290097206	1.42194473921553	1.14756460611656e-05	0.00139662456082204
"Zm00001eb007740"	-2.81715464860304	1.41324202677955	1.14756460611656e-05	0.00139662456082204
"Zm00001eb391140"	-2.74886859210049	1.73214469588958	1.1884120933584e-05	0.00143945000031734
"Zm00001eb388380"	-3.86961645638887	0.0825652937812773	1.20010366015822e-05	0.00144672211847319
"Zm00001eb218930"	-2.84646605166671	1.34915207534871	1.2216276214234e-05	0.00146572264993045
"Zm00001eb317010"	4.38156933791264	-0.362505414528119	1.24310261904248e-05	0.00147438749700256
"Zm00001eb403360"	-2.51218632962219	2.96166219654695	1.24423198351717e-05	0.00147438749700256
"Zm00001eb264510"	-4.26579765325758	-0.0855115806831317	1.24623884201742e-05	0.00147438749700256
"Zm00001eb119580"	-3.4330340830248	0.369013237094814	1.25317668826478e-05	0.00147573158531032
"Zm00001eb057010"	-3.10504364605563	0.7134714536904	1.30939181317621e-05	0.0015348244313341
"Zm00001eb256120"	-2.40441614106734	4.44832080570427	1.34214398852514e-05	0.00156599882991401
"Zm00001eb056060"	-7.61846582159749	-0.922578676743216	1.44320652367268e-05	0.00166105887493839
"Zm00001eb267640"	-7.61846582159749	-0.922578676743216	1.44320652367268e-05	0.00166105887493839
"Zm00001eb214700"	-7.61846582159749	-0.922578676743216	1.44320652367268e-05	0.00166105887493839
"Zm00001eb235950"	-3.84368577421046	0.0601610360136953	1.45200934664768e-05	0.00166366260096083
"Zm00001eb316290"	-2.37530483448832	4.95878754684983	1.48946829310682e-05	0.00169892894634373
"Zm00001eb015400"	-2.38479546502633	4.51161535809184	1.51868588212501e-05	0.00172452205793445
"Zm00001eb023400"	-2.3564524296796	5.15809934488136	1.62552867803374e-05	0.00183764210908739
"Zm00001eb318080"	-2.96579812332002	1.02577580922597	1.65491565219071e-05	0.00186258559863376
"Zm00001eb336580"	-2.33787902085778	6.01515457592114	1.6701663709069e-05	0.00187146924274837
"Zm00001eb027690"	-2.92009168066767	1.10560448394547	1.68015227369202e-05	0.00187440145761536
"Zm00001eb283860"	2.35348580904289	5.01002190865242	1.69255614839176e-05	0.0018799938074451
"Zm00001eb395020"	2.41207298683851	3.39636873300967	1.72125739510669e-05	0.0019035610044319
"Zm00001eb376710"	2.4612046215041	2.7844358521219	1.78683791305846e-05	0.00196753286392013
"Zm00001eb057120"	2.35117418872922	4.64779922898381	1.82802595427113e-05	0.00200420983503622
"Zm00001eb184470"	2.29966720155788	8.75522570078726	2.0063829764356e-05	0.00219031576775176
"Zm00001eb391900"	-7.56430037728277	-0.968668202187221	2.02048913314176e-05	0.00219628895686298
"Zm00001eb415520"	-2.93861207540944	1.00268710519997	2.04617139299205e-05	0.00221185063311588
"Zm00001eb016800"	2.31806532255703	5.44982550108855	2.05219668743257e-05	0.00221185063311588
"Zm00001eb034650"	-2.42076144850416	3.21206554518292	2.09938522660063e-05	0.00225316297990775
"Zm00001eb219380"	-2.3339311202095	4.70477471868012	2.13516586829026e-05	0.00228193609352231
"Zm00001eb281140"	2.53583205154539	1.93959970423935	2.26506265219895e-05	0.00241063320591349
"Zm00001eb042410"	-2.38018421006735	3.3263683097973	2.31211596550518e-05	0.00245045757077457
"Zm00001eb018040"	-2.56861156295583	2.03085338355613	2.36680963457135e-05	0.00249801534709365
"Zm00001eb325280"	-3.34575398013912	0.294411212747668	2.40197599143182e-05	0.00252465542636611
"Zm00001eb015720"	-2.30527631251538	5.06594934393091	2.41578257358749e-05	0.00252871792352969
"Zm00001eb394280"	-3.09774160018463	0.528627579068952	2.5126203991763e-05	0.00261930378989543
"Zm00001eb338790"	3.00861875093607	0.577145188159594	2.53668396367499e-05	0.00263359564489947
"Zm00001eb189220"	-4.59389549875514	-0.632632896789155	2.59099710093557e-05	0.00266820252062337
"Zm00001eb348070"	-4.59389549875514	-0.632632896789155	2.59099710093557e-05	0.00266820252062337
"Zm00001eb061730"	-2.26834258524753	6.99794687749914	2.63779843228735e-05	0.00270544519853472
"Zm00001eb133100"	-3.49307983993919	0.12926048771902	2.75139303983774e-05	0.00279937733445251
"Zm00001eb323630"	3.24372356627152	0.0803919111996082	2.75139303983774e-05	0.00279937733445251
"Zm00001eb051240"	-2.89684763366308	0.967333000464271	2.8270510036952e-05	0.00286472472634303
"Zm00001eb154600"	-2.33689442952389	3.64704067887856	2.84154786549633e-05	0.00286472472634303
"Zm00001eb255070"	7.55969858598715	-1.12691041846884	2.84940775186659e-05	0.00286472472634303
"Zm00001eb080840"	-2.28467990335044	4.91142580600444	2.87496679171602e-05	0.00287904154779877
"Zm00001eb078320"	-2.35309336744087	3.28617662537923	2.92662717643991e-05	0.00291928191607552
"Zm00001eb339510"	-4.1142360188503	-0.216557053669615	2.9565951756086e-05	0.00293765448776485
"Zm00001eb299760"	-2.27780539541336	5.10730867773398	3.00026572307281e-05	0.00296089900315621
"Zm00001eb067380"	-2.27030301962886	5.44686060892937	3.00919832146383e-05	0.00296089900315621
"Zm00001eb122840"	-2.74973019314919	1.17271652941661	3.01491131395446e-05	0.00296089900315621
"Zm00001eb280930"	-2.33775478837413	3.50341124168952	3.05229142500925e-05	0.00298608018025136
"Zm00001eb077080"	2.59290445591817	1.3909196815829	3.09483279809567e-05	0.0030160983544966
"Zm00001eb054710"	-2.41400391697538	2.48843638319531	3.24094571252833e-05	0.00314643874594926
"Zm00001eb203420"	-3.46760701284001	0.107574188815848	3.30221318189786e-05	0.00319372982869787
"Zm00001eb347900"	2.96430093863891	0.53919098451922	3.32880013778806e-05	0.00320724849639308
"Zm00001eb433540"	-2.2390073115844	6.53042318706419	3.345641535069e-05	0.00321131087117038
"Zm00001eb392430"	-3.153942763112	0.37165390615548	3.37038446401655e-05	0.00322289846717011
"Zm00001eb290590"	-2.2349657753386	6.68993895206349	3.42373062966058e-05	0.00325755061051642
"Zm00001eb416900"	-2.33856239143125	3.1241520778118	3.43521278613133e-05	0.00325755061051642
"Zm00001eb306660"	-4.54968925110437	-0.67004396286526	3.45784975955117e-05	0.00325755061051642
"Zm00001eb134540"	-4.54968925110437	-0.67004396286526	3.45784975955117e-05	0.00325755061051642
"Zm00001eb016950"	-2.9152285623912	0.853537259116407	3.59240139572494e-05	0.0033718199963712
"Zm00001eb375120"	2.23794332088863	5.61603321052183	3.64447170026757e-05	0.0034081169914708
"Zm00001eb384900"	-2.50636852409643	1.97887082092433	3.68470394210686e-05	0.00342785047935682
"Zm00001eb177260"	-2.61576415872951	1.55233090904094	3.6925264638456e-05	0.00342785047935682
"Zm00001eb337600"	2.22732104896791	6.06181450367732	3.78735367440412e-05	0.00350309556589612
"Zm00001eb310180"	-2.36127548726412	2.73446798273887	3.82687100135189e-05	0.00352682213008648
"Zm00001eb078660"	-3.13229265420631	0.353391897479588	3.94516049137331e-05	0.00362271127287262
"Zm00001eb235830"	-2.59667279663096	1.53639503939366	3.97766709489341e-05	0.00362656312187718
"Zm00001eb053840"	-2.54217914424051	1.68510966885253	3.98335349104401e-05	0.00362656312187718
"Zm00001eb027740"	-2.44901912978678	2.11238101629067	4.02545536893494e-05	0.00362656312187718
"Zm00001eb081100"	7.48969154636299	-1.18757978402158	4.04915838423148e-05	0.00362656312187718
